LastReportDate,Sex,NZAgeGroup,Cases
2021-09-15,Female,5-19,368
2021-09-13,Female,<1,8
2021-09-16,Male,20-34,709
2021-04-06,Male,>=80,21
2021-09-16,Female,65-79,104
2021-09-15,Male,35-49,424
2021-09-13,Male,1-4,58
2021-09-17,Male,5-19,301
2021-09-17,Female,20-34,705
2021-09-15,Female,50-64,325
2021-09-16,Female,35-49,376
2021-09-16,,5-19,1
2021-08-31,Female,>=80,24
2021-09-16,Male,<1,21
2021-07-06,Unknown,35-49,2
2021-09-16,Male,65-79,141
2021-09-17,Female,1-4,75
2021-09-16,Male,50-64,351
