LastReportDate,Sex,NZAgeGroup,Cases
2021-08-22,Female,5-19,209
2021-04-26,Female,<1,4
2021-08-23,Male,20-34,561
2021-04-06,Male,>=80,21
2021-08-21,Female,65-79,90
2021-08-22,Male,35-49,359
2021-08-19,Male,1-4,34
2021-08-23,Male,5-19,141
2021-08-22,Female,20-34,558
2021-08-22,Female,50-64,261
2021-08-22,Female,35-49,308
2021-08-19,Female,>=80,23
2021-07-16,Male,<1,11
2021-07-06,Unknown,35-49,2
2021-08-22,Male,65-79,130
2021-08-19,Female,1-4,40
2021-08-22,Male,50-64,302
